Date,Close
2013-11-24,21.195201873779297
2013-12-01,20.915252685546875
2013-12-08,20.547529220581055
2013-12-15,20.37647819519043
2013-12-22,20.6501522064209
2013-12-29,20.697532653808594
2014-01-05,20.537010192871094
2014-01-12,20.050148010253906
2014-01-19,19.584369659423828
2014-01-26,19.652786254882812
2014-02-02,19.40804672241211
2014-02-09,19.944894790649414
2014-02-16,19.24224853515625
2014-02-23,19.65804672241211
2014-03-02,19.626462936401367
2014-03-09,19.673629760742188
2014-03-16,20.15567398071289
2014-03-23,20.131839752197266
2014-03-30,20.476150512695312
2014-04-06,20.261608123779297
2014-04-13,20.568851470947266
2014-04-20,20.823118209838867
2014-04-27,20.955543518066406
2014-05-04,20.97673797607422
2014-05-11,20.522974014282227
2014-05-18,20.149879455566406
2014-05-25,20.459012985229492
2014-06-01,20.576274871826172
2014-06-08,20.061933517456055
2014-06-15,20.168527603149414
2014-06-22,20.077922821044922
2014-06-29,20.18718910217285
2014-07-06,20.47234344482422
2014-07-13,20.544294357299805
2014-07-20,20.245817184448242
2014-07-27,19.598228454589844
2014-08-03,19.899377822875977
2014-08-10,19.82391357421875
2014-08-17,20.3148136138916
2014-08-24,20.25312042236328
2014-08-31,20.792308807373047
2014-09-07,20.32554817199707
2014-09-14,20.612577438354492
2014-09-21,20.518688201904297
2014-09-28,20.7413387298584
2014-10-05,21.001543045043945
2014-10-12,19.877565383911133
2014-10-19,20.489171981811523
2014-10-26,20.459671020507812
2014-11-02,21.130306243896484
2014-11-09,22.254289627075195
2014-11-16,22.707637786865234
2014-11-23,23.482881546020508
2014-11-30,22.565454483032227
2014-12-07,22.607898712158203
2014-12-14,22.972064971923828
2014-12-21,23.444129943847656
2014-12-28,23.171682357788086
2015-01-04,24.102325439453125
2015-01-11,23.40636444091797
2015-01-18,23.875730514526367
2015-01-25,22.923511505126953
2015-02-01,23.557422637939453
2015-02-08,23.147396087646484
2015-02-15,22.740076065063477
2015-02-22,22.640270233154297
2015-03-01,22.27880096435547
2015-03-08,22.092676162719727
2015-03-15,22.58901023864746
2015-03-22,22.076112747192383
2015-03-29,21.90787124633789
2015-04-05,21.886152267456055
2015-04-12,21.134456634521484
2015-04-19,21.66634750366211
2015-04-26,21.32984161376953
2015-05-03,21.310850143432617
2015-05-10,21.639232635498047
2015-05-17,20.716205596923828
2015-05-24,20.281999588012695
2015-05-31,19.951570510864258
2015-06-07,19.779525756835938
2015-06-14,19.86418342590332
2015-06-21,19.694868087768555
2015-06-28,19.623865127563477
2015-07-05,19.96795082092285
2015-07-12,20.041690826416016
2015-07-19,19.54740333557129
2015-07-26,19.656641006469727
2015-08-02,19.457294464111328
2015-08-09,19.900846481323242
2015-08-16,18.29513931274414
2015-08-23,17.855222702026367
2015-08-30,17.566524505615234
2015-09-06,17.775474548339844
2015-09-13,17.415294647216797
2015-09-20,17.536273956298828
2015-09-27,17.866209030151367
2015-10-04,18.336380004882812
2015-10-11,16.1917724609375
2015-10-18,16.02954864501953
2015-10-25,15.738104820251465
2015-11-01,16.161521911621094
2015-11-08,15.51264762878418
2015-11-15,16.51620864868164
2015-11-22,16.466720581054688
2015-11-29,16.403484344482422
2015-12-06,16.45770835876465
2015-12-13,16.316301345825195
2015-12-20,16.865259170532227
2015-12-27,16.995576858520508
2016-01-03,17.616615295410156
2016-01-10,17.170242309570312
2016-01-17,17.38095474243164
2016-01-24,18.398469924926758
2016-01-31,18.575912475585938
2016-02-07,18.348562240600586
2016-02-14,17.927146911621094
2016-02-21,18.440059661865234
2016-02-28,18.51491928100586
2016-03-06,18.6230411529541
2016-03-13,18.699464797973633
2016-03-20,18.992738723754883
2016-03-27,19.288799285888672
2016-04-03,19.009490966796875
2016-04-10,19.288799285888672
2016-04-17,19.19384002685547
2016-04-24,18.677120208740234
2016-05-01,19.062562942504883
2016-05-08,18.1380672454834
2016-05-15,19.655101776123047
2016-05-22,19.905508041381836
2016-05-29,19.93926429748535
2016-06-05,20.015235900878906
2016-06-12,19.961782455444336
2016-06-19,20.245939254760742
2016-06-26,20.485084533691406
2016-07-03,20.774873733520508
2016-07-10,20.727048873901367
2016-07-17,20.69328498840332
2016-07-24,20.530101776123047
2016-07-31,20.75237464904785
2016-08-07,20.788942337036133
2016-08-14,20.625316619873047
2016-08-21,20.152250289916992
2016-08-28,20.537504196166992
2016-09-04,19.91429901123047
2016-09-11,20.642316818237305
2016-09-18,20.495019912719727
2016-09-25,20.429859161376953
2016-10-02,19.4610595703125
2016-10-09,19.39023780822754
2016-10-16,19.359073638916016
2016-10-23,19.826478958129883
2016-10-30,19.59136199951172
2016-11-06,20.177743911743164
2016-11-13,19.41573143005371
2016-11-20,20.177743911743164
2016-11-27,20.078603744506836
2016-12-04,19.851987838745117
2016-12-11,20.25083351135254
2016-12-18,19.839994430541992
2016-12-25,19.720163345336914
2017-01-01,19.47480583190918
2017-01-08,19.152416229248047
2017-01-15,19.16667938232422
2017-01-22,18.733020782470703
2017-01-29,18.972681045532227
2017-02-05,19.406335830688477
2017-02-12,19.791492462158203
2017-02-19,20.653112411499023
2017-02-26,19.97979736328125
2017-03-05,19.99976348876953
2017-03-12,20.086471557617188
2017-03-19,20.00600242614746
2017-03-26,20.71587562561035
2017-04-02,20.951547622680664
2017-04-09,21.023393630981445
2017-04-16,21.5378475189209
2017-04-23,21.606821060180664
2017-04-30,21.986190795898438
2017-05-07,21.759145736694336
2017-05-14,22.79009246826172
2017-05-21,22.604917526245117
2017-05-28,23.0360164642334
2017-06-04,22.978153228759766
2017-06-11,21.768770217895508
2017-06-18,21.653039932250977
2017-06-25,21.896074295043945
2017-07-02,21.794811248779297
2017-07-09,22.08702850341797
2017-07-16,22.032060623168945
2017-07-23,23.090986251831055
2017-07-30,23.284833908081055
2017-08-06,23.261686325073242
2017-08-13,23.090662002563477
2017-08-20,22.892677307128906
2017-08-27,22.816984176635742
2017-09-03,22.965465545654297
2017-09-10,23.402179718017578
2017-09-17,23.154708862304688
2017-09-24,22.75002098083496
2017-10-01,23.000402450561523
2017-10-08,25.21892547607422
2017-10-15,25.457664489746094
2017-10-22,25.670196533203125
2017-10-29,26.109821319580078
2017-11-05,26.470844268798828
2017-11-12,28.377840042114258
2017-11-19,28.13037109375
2017-11-26,28.342906951904297
2017-12-03,28.1099910736084
2017-12-10,28.42203140258789
2017-12-17,28.743986129760742
2017-12-24,28.90203094482422
2017-12-31,29.305923461914062
2018-01-07,29.522504806518555
2018-01-14,30.611270904541016
2018-01-21,31.723445892333984
2018-01-28,30.57907485961914
2018-02-04,29.08348846435547
2018-02-11,30.666881561279297
2018-02-18,27.18692970275879
2018-02-25,25.98109245300293
2018-03-04,25.966459274291992
2018-03-11,26.253761291503906
2018-03-18,25.149669647216797
2018-03-25,26.194875717163086
2018-04-01,25.523590087890625
2018-04-08,25.326322555541992
2018-04-15,25.608972549438477
2018-04-22,25.700241088867188
2018-04-29,25.770902633666992
2018-05-06,24.549047470092773
2018-05-13,24.780736923217773
2018-05-20,24.431127548217773
2018-05-27,24.588151931762695
2018-06-03,24.994060516357422
2018-06-10,24.798513412475586
2018-06-17,25.130338668823242
2018-06-24,25.376256942749023
2018-07-01,25.038496017456055
2018-07-08,25.983631134033203
2018-07-15,26.090286254882812
2018-07-22,26.111032485961914
2018-07-29,26.54655647277832
2018-08-05,26.718393325805664
2018-08-12,29.159236907958984
2018-08-19,28.2950382232666
2018-08-26,28.56621551513672
2018-09-02,28.557273864746094
2018-09-09,28.187759399414062
2018-09-16,28.578140258789062
2018-09-23,27.985122680664062
2018-09-30,27.806316375732422
2018-10-07,28.253320693969727
2018-10-14,28.950641632080078
2018-10-21,29.484050750732422
2018-10-28,30.199260711669922
2018-11-04,31.456809997558594
2018-11-11,29.111553192138672
2018-11-18,28.339744567871094
2018-11-25,29.099632263183594
2018-12-02,27.770559310913086
2018-12-09,27.52060890197754
2018-12-16,26.106369018554688
2018-12-23,27.60449981689453
2018-12-30,27.997013092041016
2019-01-06,28.41649055480957
2019-01-13,29.28240966796875
2019-01-20,29.04569435119629
2019-01-27,28.122848510742188
2019-02-03,28.638208389282227
2019-02-10,29.959564208984375
2019-02-17,29.827720642089844
2019-02-24,29.34233283996582
2019-03-03,29.240463256835938
2019-03-10,29.4891414642334
2019-03-17,29.60564422607422
2019-03-24,29.379711151123047
2019-03-31,29.77133560180664
2019-04-07,30.59370231628418
2019-04-14,31.081708908081055
2019-04-21,30.584667205810547
2019-04-28,30.75034523010254
2019-05-05,30.699138641357422
2019-05-12,30.544233322143555
2019-05-19,31.092374801635742
2019-05-26,30.71987533569336
2019-06-02,32.11900329589844
2019-06-09,33.03053283691406
2019-06-16,33.654380798339844
2019-06-23,33.460567474365234
2019-06-30,33.91178894042969
2019-07-07,34.70521926879883
2019-07-14,34.49324417114258
2019-07-21,34.226741790771484
2019-07-28,33.13047790527344
2019-08-04,32.48845672607422
2019-08-11,34.38610076904297
2019-08-18,33.7287483215332
2019-08-25,34.7725944519043
2019-09-01,34.915626525878906
2019-09-08,35.73733139038086
2019-09-15,35.600372314453125
2019-09-22,36.0477294921875
2019-09-29,35.959476470947266
2019-10-06,36.59248352050781
2019-10-13,36.257728576660156
2019-10-20,36.2272834777832
2019-10-27,35.795143127441406
2019-11-03,36.34901428222656
2019-11-10,36.17554473876953
2019-11-17,36.324676513671875
2019-11-24,36.24251174926758
2019-12-01,36.45249557495117
2019-12-08,36.77190017700195
2019-12-15,36.77190017700195
2019-12-22,36.55791473388672
2019-12-29,36.03823471069336
2020-01-05,35.576629638671875
2020-01-12,35.14255142211914
2020-01-19,34.962196350097656
2020-01-26,34.99888229370117
2020-02-02,35.5980339050293
2020-02-09,36.03823471069336
2020-02-16,36.24917221069336
2020-02-23,32.9171028137207
2020-03-01,35.83647918701172
2020-03-08,34.8796501159668
2020-03-15,34.83991241455078
2020-03-22,33.646141052246094
2020-03-29,36.6859016418457
2020-04-05,37.39823913574219
2020-04-12,40.56697082519531
2020-04-19,39.74407196044922
2020-04-26,37.74214172363281
2020-05-03,37.74827575683594
2020-05-10,38.83953094482422
2020-05-17,38.3430061340332
2020-05-24,38.259727478027344
2020-05-31,37.488739013671875
2020-06-07,36.310665130615234
2020-06-14,36.96138381958008
2020-06-21,36.489540100097656
2020-06-28,36.76401138305664
2020-07-05,40.30132293701172
2020-07-12,40.62821578979492
2020-07-19,40.474021911621094
2020-07-26,39.90656661987305
2020-08-02,40.082359313964844
2020-08-09,40.893455505371094
2020-08-16,40.76118850708008
2020-08-23,43.44598388671875
2020-08-30,44.229427337646484
2020-09-06,42.33119201660156
2020-09-13,41.89455795288086
2020-09-20,42.507694244384766
2020-09-27,43.507911682128906
2020-10-04,44.21394729614258
2020-10-11,44.811607360839844
2020-10-18,44.545291900634766
2020-10-25,42.965999603271484
2020-11-01,45.13984298706055
2020-11-08,46.616943359375
2020-11-15,46.5240478515625
2020-11-22,46.9451904296875
2020-11-29,46.11219024658203
2020-12-06,45.5207405090332
2020-12-13,45.360809326171875
2020-12-20,44.59933853149414
2020-12-27,44.801361083984375
2021-01-03,45.57212829589844
2021-01-10,44.95364761352539
2021-01-17,45.47889709472656
2021-01-24,43.66384506225586
2021-01-31,44.86661911010742
2021-02-07,44.900814056396484
2021-02-14,42.99563217163086
2021-02-21,40.37872314453125
2021-02-28,40.13008117675781
2021-03-07,41.68406295776367
2021-03-14,40.94437026977539
2021-03-21,42.17332458496094
2021-03-28,42.32625198364258
2021-04-04,43.62456512451172
2021-04-11,43.88359069824219
2021-04-18,43.66200637817383
2021-04-25,43.665130615234375
2021-05-02,43.755645751953125
2021-05-09,43.714420318603516
2021-05-16,44.41312026977539
2021-05-23,44.500858306884766
2021-05-30,44.4444580078125
2021-06-06,44.09980010986328
2021-06-13,42.35146713256836
2021-06-20,43.40422821044922
2021-06-27,43.89927673339844
2021-07-04,43.95881271362305
2021-07-11,44.35358810424805
2021-07-18,44.62617111206055
2021-07-25,44.663780212402344
2021-08-01,45.503475189208984
2021-08-08,46.850746154785156
2021-08-15,47.62694549560547
2021-08-22,46.076595306396484
2021-08-29,46.93510055541992
2021-09-05,45.87847137451172
2021-09-12,45.5136833190918
2021-09-19,45.023101806640625
2021-09-26,43.098533630371094
2021-10-03,43.919307708740234
2021-10-10,44.199188232421875
2021-10-17,46.64893341064453
2021-10-24,46.98855972290039
2021-10-31,47.2432975769043
2021-11-07,46.4665412902832
2021-11-14,44.77781677246094
2021-11-21,45.56714630126953
2021-11-28,43.243186950683594
2021-12-05,44.350128173828125
2021-12-12,43.808815002441406
2021-12-19,44.04246139526367
2021-12-26,45.6843147277832
2022-01-02,45.747467041015625
2022-01-09,45.80113983154297
2022-01-16,44.263484954833984
2022-01-23,43.42045974731445
2022-01-30,43.991947174072266
2022-02-06,42.7289924621582
2022-02-13,43.56884765625
2022-02-20,43.060523986816406
2022-02-27,45.093875885009766
2022-03-06,44.857078552246094
2022-03-13,45.921112060546875
2022-03-20,45.46797180175781
2022-03-27,47.86418533325195
2022-04-03,49.89274597167969
2022-04-10,49.788150787353516
2022-04-17,49.718406677246094
2022-04-24,48.49176788330078
2022-05-01,47.404598236083984
2022-05-08,47.096561431884766
2022-05-15,37.91902542114258
2022-05-22,40.8711051940918
2022-05-29,39.86586380004883
2022-06-05,38.714290618896484
2022-06-12,37.629539489746094
2022-06-19,39.35688781738281
2022-06-26,39.01013946533203
2022-07-03,39.89131164550781
2022-07-10,41.058799743652344
2022-07-17,42.05766296386719
2022-07-24,42.006771087646484
2022-07-31,40.266685485839844
2022-08-07,42.060848236083984
2022-08-14,43.77761459350586
2022-08-21,42.04594039916992
2022-08-28,42.49324035644531
2022-09-04,43.72010803222656
2022-09-11,42.55394744873047
2022-09-18,41.55391311645508
2022-09-25,41.43889617919922
2022-10-02,41.07466506958008
2022-10-09,41.672122955322266
2022-10-16,43.70732498168945
2022-10-23,45.53165817260742
2022-10-30,45.03963088989258
2022-11-06,45.55402755737305
2022-11-13,47.998191833496094
2022-11-20,48.90557098388672
2022-11-27,48.953487396240234
2022-12-04,46.4262580871582
2022-12-11,45.7802734375
2022-12-18,46.10738754272461
2022-12-25,45.47239685058594
2023-01-01,47.07270050048828
2023-01-08,46.59485626220703
2023-01-15,45.07152557373047
2023-01-22,45.956661224365234
2023-01-29,45.446746826171875
2023-02-05,46.09136199951172
2023-02-12,46.96366500854492
2023-02-19,45.69047927856445
2023-02-26,45.113216400146484
2023-03-05,43.926612854003906
2023-03-12,44.7059211730957
2023-03-19,45.66199493408203
2023-03-26,47.48139953613281
2023-04-02,48.560150146484375
2023-04-09,47.81306838989258
2023-04-16,48.85963439941406
2023-04-23,48.61489486694336
2023-04-30,48.87250518798828
2023-05-07,49.47837829589844
2023-05-14,48.45693588256836
2023-05-21,47.328819274902344
2023-05-28,48.10459899902344
2023-06-04,49.484840393066406
2023-06-11,50.27354049682617
2023-06-18,50.250911712646484
2023-06-25,50.806888580322266
2023-07-02,49.6141242980957
2023-07-09,49.99232864379883
2023-07-16,51.19154739379883
2023-07-23,51.6893310546875
2023-07-30,51.18185043334961
2023-08-06,52.1063117980957
2023-08-13,51.23079299926758
2023-08-20,51.19511413574219
2023-08-27,52.41157531738281
2023-09-03,53.12522888183594
2023-09-10,53.407447814941406
2023-09-17,52.66460037231445
2023-09-24,51.87957763671875
2023-10-01,50.737728118896484
2023-10-08,51.847137451171875
2023-10-15,51.500038146972656
2023-10-22,52.28181457519531
2023-10-29,53.413936614990234
2023-11-05,53.910255432128906
2023-11-12,50.393863677978516
2023-11-19,50.62419509887695
2023-11-26,50.06624221801758
2023-12-03,48.93736267089844
2023-12-10,49.731239318847656
2023-12-17,51.00431442260742
2023-12-24,51.329898834228516
